日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_品类
2023-05-09,102900005116257,紫茄子(2),茄类,0.239,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.553,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.854,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.653,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.704,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.54,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.867,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.829,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.628,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.214,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.327,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,1.055,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.578,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.54,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.327,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.251,8.0,销售,否,6.04,6.68
2023-05-09,102900005116257,紫茄子(2),茄类,0.239,8.0,销售,否,6.04,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.465,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.352,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.214,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.314,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.314,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.942,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.603,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.653,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.314,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.528,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.867,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.352,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.691,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.741,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.641,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.389,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.641,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.302,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.276,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.503,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.515,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.201,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.641,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.264,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.364,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.465,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.754,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.276,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.817,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.641,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.477,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.264,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.905,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.251,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.641,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.716,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.477,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.289,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.339,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.93,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.54,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.678,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.377,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.591,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.553,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.603,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.302,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.389,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.565,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.616,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.452,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.264,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.628,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.616,8.0,销售,否,5.72,6.68
2023-05-10,102900005116257,紫茄子(2),茄类,0.603,8.0,销售,否,5.72,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.402,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.402,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.716,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.276,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.515,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.327,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.327,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.528,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.339,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.402,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.565,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.314,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.553,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.427,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.251,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.452,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.515,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.628,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.452,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.314,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.465,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,1.03,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.591,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.302,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.264,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.239,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.302,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.528,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.477,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.452,8.0,销售,否,4.59,6.68
2023-05-11,102900005116257,紫茄子(2),茄类,0.553,8.0,销售,否,4.59,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.388,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.948,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.618,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.359,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.345,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.948,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.23,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.56,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.46,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.575,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.632,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.345,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,1.193,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.848,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.345,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.56,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.819,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.546,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.862,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,1.279,7.0,销售,否,4.51,6.68
2023-05-12,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.51,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.79,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.388,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.374,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.848,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.776,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.575,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.388,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.23,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.546,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.46,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.388,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,1.207,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,1.466,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.216,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.46,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.46,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.417,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.244,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.388,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.201,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.244,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.905,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.934,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.762,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,1.106,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.546,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.259,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.56,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.618,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.259,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.891,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.58,6.68
2023-05-13,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.58,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.647,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.618,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.216,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.417,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.546,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,1.221,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.747,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.92,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.833,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.216,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.575,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.532,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,1.207,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.216,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.201,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.417,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.805,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.963,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.244,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,1.351,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.445,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.704,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.517,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.733,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.56,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.747,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.273,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.402,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,1.193,7.0,销售,否,4.6,6.68
2023-05-14,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.6,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.431,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.661,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.474,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.675,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.216,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.374,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.331,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.618,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.489,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.345,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.259,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.244,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.733,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.92,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.417,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.374,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.603,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.632,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.316,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.302,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.503,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.66,6.68
2023-05-15,102900005116257,紫茄子(2),茄类,0.589,7.0,销售,否,4.66,6.68
